X,Y,OBJECTID,YINFO_ID,NAME,POINT_NM,MATERIAL,DPWT,TIDE_TIME,TARGET,PHOTO1_PAT,ADR_KNM,FISH,CATEGORY
126.9784169,34.47162889,G30189,F3011,득량만 부근,정남진해양낚시공원,펄,0.1~1.2,"4물~12물, 들물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 도다리 - 원투
▶ 학꽁치 - 릴찌,  장대",1. 정남진해양낚시공원.jpg,전라남도 장흥군,"감성돔,농어,우럭,노래미,도다리,학꽁치",1
127.7254292,34.72198389,G30316,F3016,여수엑스포 부근,국동항 인근,"펄, 모래",6.3~8.4,조금,"▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌",9. 국동항 인근.jpg,전라남도 여수시,"벵에돔,참돔,돌돔,감성돔,농어",1
126.2578156,34.68335556,G30064,F3004,화원 부근,"마리나공사장 남측
(*화원 마리나 포인트)",펄,0.7~1.5,"조금 전후, 초들물~중날물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 붕장어 - 원투
▶ 농어 - 루어, 릴찌",4. 마리나공사장 남측.JPG,전라남도 해남군,"감성돔,붕장어,농어",1
127.1330625,34.21648583,G30358,F3018,황제도,흰여,암,17.2~21.5,"사리를 피한 물때, 1~3물, 9~13물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 광어 - 릴찌, 원투
▶ 볼락 - 릴찌, 장대, 루어",7. 흰여.JPG,전라남도 완도군,"감성돔,참돔,돌돔,농어,광어,볼락",1
125.2085594,34.71652861,G30020,F3001,홍도,독립문 인근,암,3.3~7,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",20. 독립문 인근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1
128.3635606,34.64180472,G30519,F3027,연화도 부근,연화리 갯바위,암,10.1~10.7,"초들물, 초날물, 5물~6물, 조금","▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 농어 - 루어, 릴찌",8. 연화리 갯바.JPG,경상남도 통영시,"참돔,감성돔,볼락,벵에돔,농어",1
126.3043247,34.84740583,G30044,F3003,목포 부근,꼬막섬,펄,-1~-0.2,"사리 전후, 초들물~중날물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 붕장어 - 원투
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 볼락 - 릴찌, 장대, 루어",2. 꼬막섬.JPG,전라남도 신안군,"감성돔,붕장어,우럭,노래미,농어,볼락",1
125.935785,34.24713806,G30080,F3005,거차수도 부근,동거차 둥근섬,암,1.9~2,10물~5물,"▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌
▶ 부시리 - 부력, 잠수, 지깅",8. 동거차 둥근섬.JPG,전라남도 진도군,"참돔,감성돔,돌돔,우럭,농어,부시리",1
126.1556883,34.25411583,G30102,F3006,독거군도 부근,소슬도,암,1~2.2,조금~4물,"▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 광어-릴찌, 원투
▶ 농어 - 루어, 릴찌",11. 소슬도.JPG,전라남도 진도군,"참돔,감성돔,돌돔,광어-릴찌,,농어",1
127.3819767,34.47912806,G30241,F3013,거금수도 부근,추도,펄,5.3~5.5,초들물~만조,"▶ 감성돔 - 릴찌, 장대, 원투
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 볼락 - 릴찌, 장대, 루어",15. 추도.JPG,전라남도 고흥군,"감성돔,숭어,우럭,노래미,농어,볼락",1
127.5534033,34.59257306,G30276,F3014,낭도 부근,사도 서측,암,1.3~2.2,"사리 전후, 초날물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 붕장어 - 원투
▶ 농어 - 루어, 릴찌
▶ 숭어 - 릴찌, 장대, 훌치기",27. 사도 서측.JPG,전라남도 여수시,"감성돔,붕장어,농어,숭어",1
127.7506453,34.76963389,G30322,F3016,여수엑스포 부근,검은모래해변 부근,펄,0.8~9.8,조금,"▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌",15. 검은모래해변 부근.jpg,전라남도 여수시,"벵에돔,참돔,돌돔,감성돔,농어",1
127.3883517,34.28263972,G30392,F3019,손죽열도 부근,소거문 홈통,펄,7.6~20,"사리 전후, 10~5물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 삼",28. 소거문 홈통.JPG,전라남도 여수시,"감성돔,참돔,돌돔,우럭,노래미,농어,숭어,",1
126.4738114,34.37876556,G30141,F3008,해남반도 부근,어란리 서측,펄,0.6~1.7,사리 전후,"▶ 감성돔 - 릴찌, 장대, 원투
▶ 고등어 - 장대, 릴찌, 루어
▶ 볼락 - 릴찌, 장대, 루어
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴",2. 어란리 서측.JPG,전라남도 해남군,"감성돔,고등어,볼락,노래미,숭어,우럭,농어",1
126.7393953,34.46165,G30162,F3009,완도 부근,사내방조제,펄,0.2~0.4,들물,"▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 도다리 - 원투
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 노래미 - 루어, 릴찌, 장대
▶ 학꽁치 - 릴찌, 장대",10. 사내방조제.JPG,전라남도 강진군,"감성돔,농어,도다리,숭어,노래미,학꽁치",1
127.3957406,34.05886389,G30416,F3021,대삼부도,똥여부근 갯바위,암,0.3~3.1,10물~13물,"▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌",12. 똥여부근 갯바위.JPG,전라남도 여수시,"벵에돔,참돔,돌돔,감성돔,농어",1
128.3444814,34.64213194,G30522,F3027,연화도 부근,대바위 인근,암,3.8~4.6,"초들물, 초날물, 5물~6물, 조금","▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 농어 - 루어, 릴찌",11. 대바위 인근.JPG,경상남도 통영시,"참돔,감성돔,볼락,벵에돔,농어",1
126.3060125,33.97426889,G30131,F3007,추자군도,염도 좌측,암,0.8~1.1,"11물~5물, 정조전후","▶ 감성돔 - 릴찌, 장대, 원투
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 민장대, 릴찌, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 부시리 - 부력, 잠수, 지깅",20. 염도 좌측.JPG,제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",1
128.0321147,34.95881556,G30457,F3024,진주만 부근,"삼분갑 근처 갯바위
(*삼천포 마리나 포인트)",암,1.2~6.3,"13물-4물, 초들물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 농어 - 루어, 릴찌
▶ 도다리 - 원투
▶ 갑오징어 - 에깅",11. 삼분갑 근처 갯바위.JPG,경상남도 사천시,"감성돔,노래미,볼락,농어,도다리,갑오징어",1
128.3884014,34.86259806,G30545,F3029,진해만 부근,문턱개 북측,펄,1.4~3.5,조금 전후,"▶ 감성돔 - 릴찌,  장대,  원투
▶ 넙치 - 루어,  원투
▶ 도다리 - 원투
▶ 볼락 - 릴찌,  장대,  루어
▶ 붕장어 - 원투
▶ 우럭 - 릴찌,  원투
▶ 학꽁치 - 릴찌,  장대
▶ 노래미 - 루어,  릴찌,  장",2. 문턱개 북측.JPG,경상남도 통영시,"감성돔,넙치,도다리,볼락,붕장어,우럭,학꽁치,노래미",1
128.1891831,34.57055306,G30533,F3028,갈도 부근,빗바위,"모래, 조개껍질",11.6~11.8,"2물~8물, 사리 전후","▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어 
▶ 무늬오징어 - 릴찌, 에깅",2. 빗바위.JPG,경상남도 통영시,"감성돔,돌돔,볼락,무늬오징어",1
126.3472681,34.8149375,G30055,F3003,목포 부근,도시촌 길 남측,펄,-0.8~7.3,"사리 전후, 초들물~중날물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 붕장어 - 원투
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 볼락 - 릴찌, 장대, 루어",13. 도시촌 길 남측.JPG,전라남도 신안군,"감성돔,붕장어,우럭,노래미,농어,볼락",1
127.2335617,34.47342444,G30228,F3013,거금수도 부근,한옥민박 옆,펄,2.3~2.9,초들물~만조,"▶ 감성돔 - 릴찌, 장대, 원투
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 볼락 - 릴찌, 장대, 루어",2. 한옥민박 옆.JPG,전라남도 고흥군,"감성돔,숭어,우럭,노래미,농어,볼락",1
128.6012261,35.1040725,G30576,F3031,진해항 부근,해돋이까페 부근,펄,1.3~2.5,초들물~중날물,"▶ 도다리 - 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 감성돔 - 릴찌, 장대, 원투
▶ 갑오징어 - 에깅",10. 해돋이까페 부근.JPG,경상남도 창원시,"도다리,노래미,볼락,감성돔,갑오징어",1
128.3198361,34.90907222,G30493,F3025,자란만 부근,가오치 마을 앞,펄,0.6~2.9,13물~6물,"▶ 갑오징어 - 에깅
▶ 감성돔 - 릴찌, 장대, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 볼락 - 릴찌, 장대, 루어
▶ 농어 - 루어, 릴찌
▶",19. 가오치 마을 앞.JPG,경상남도 통영시,"갑오징어,감성돔,노래미,벵에돔,참돔,볼락,농어",1
125.4642817,34.21053972,G30040,F3002,만재도,내마도상단,암,10.5~14,조금 전후,"▶ 돌돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 광어 - 릴찌, 원투
▶ 농어 - 루어, 릴찌
▶ 볼락 - 릴찌, 장대, 루어
▶ 문어 - 루어",13. 내마도상단.JPG,전라남도 신안군,"돌돔,참돔,감성돔,우럭,광어,농어,볼락,문어",1
127.3901678,34.06122194,G30417,F3021,대삼부도,동굴 좌측,암,0.2~0.8,10물~13물,"▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌",13. 동굴 좌측.JPG,전라남도 여수시,"벵에돔,참돔,돌돔,감성돔,농어",1
128.5999547,35.13757722,G30579,F3031,진해항 부근,막개도,펄,1.2~8.1,초들물~중날물,"▶ 도다리 - 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 감성돔 - 릴찌, 장대, 원투
▶ 갑오징어 - 에깅",13. 막개도.JPG,경상남도 창원시,"도다리,노래미,볼락,감성돔,갑오징어",1
126.3093161,33.93921333,G30126,F3007,추자군도,섬생이 좌측,암,2.5~9.4,"11물~5물, 정조전후","▶ 감성돔 - 릴찌, 장대, 원투
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 민장대, 릴찌, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 부시리 - 부력, 잠수, 지깅",15. 섬생이 좌측.JPG,제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",1
127.1077378,34.60247833,G30206,F3011,득량만 부근,득량도 우측,펄,0.5~0.8,"4물~12물, 들물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 도다리 - 원투
▶ 학꽁치 - 릴찌,  장대",18. 득량도 우측.jpg,전라남도 고흥군,"감성돔,농어,우럭,노래미,도다리,학꽁치",1
128.3481186,34.66153944,G30530,F3027,연화도 부근,가마동섬,암,1.9~3.3,"초들물, 초날물, 5물~6물, 조금","▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 농어 - 루어, 릴찌",19. 가마동섬.JPG,경상남도 통영시,"참돔,감성돔,볼락,벵에돔,농어",1
127.3896111,34.75111111,G30290,F3015,순천만 부근,선정 부근,펄,0.2~1,초들물,"▶ 붕장어 - 원투
▶ 망둑어 - 원투
▶ 짱뚱어 - 훌치기
▶ 숭어 - 릴찌, 장대, 훌치기",2. 선정 부근.jpg,전라남도 고흥군,"붕장어,망둑어,짱뚱어,숭어",1
126.3210533,34.86786528,G30045,F3003,목포 부근,모삼머리들,펄,-2.3~-1.9,"사리 전후, 초들물~중날물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 붕장어 - 원투
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 볼락 - 릴찌, 장대, 루어",3. 모삼머리돌.JPG,전라남도 신안군,"감성돔,붕장어,우럭,노래미,농어,볼락",1
126.3129733,33.97591917,G30133,F3007,추자군도,검둥여 부근,암,0.4~1.9,"11물~5물, 정조전후","▶ 감성돔 - 릴찌, 장대, 원투
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 민장대, 릴찌, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 부시리 - 부력, 잠수, 지깅",22. 검둥여 부근.JPG,제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",1
127.1085472,37.57921667,G40066,F4041,사진리,사진 2리 남단 영덕 무지개 폭포,바위,0.6 ~1.9 ,,"▶감성돔-릴찌, 원투
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",사진 2리 남단 영덕 무지개 폭포_1.jpg,경상북도 영덕군,,1
129.453,36.50875,G40067,F4042,축산항,축산 죽도산 갯바위,바위,0.9 ~1.3 ,,"▶감성돔-릴찌, 원투
▶노래미-릴찌, 원투
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",축산 죽도산 갯바위_1.jpg,경상북도 영덕군,,1
129.4363889,36.45869444,G40068,F4043,석리,석리 탐조등 노물다섯짬 해안도로 갯바위1,바위,1 ~1.1 ,,"▶감성돔-릴찌, 원투
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",석리 탐조등 노물다섯짬 해안도로 갯바위1_1.jpg,경상북도 영덕군,,1
129.4356111,36.45438889,G40069,F4043,석리,석리 탐조등 노물다섯짬 해안도로 갯바위2,바위,1 ~1.1 ,,"▶감성돔-릴찌, 원투
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",석리 탐조등 노물다섯짬 해안도로 갯바위2_1.jpg,경상북도 영덕군,,1
129.3981944,36.3705,G40070,F4044,금진2리,금진 2리 마을 회관 갯바위,바위,0.1 ~0.4 ,,"▶노래미-릴찌, 원투
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기",금진 2리 마을 회관 갯바위_1.jpg,경상북도 영덕군,,1
129.38,36.32766667,G40071,F4045,남호리,남호 해수욕장 백사장,모래,0.3 ~2 ,,"▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶보리멸-릴찌, 원투
▶붕장어-릴찌, 원투
▶황어-릴찌, 루어",남호 해수욕장 백사장_1.jpg,경상북도 영덕군,,1
129.3797222,36.27744444,G40072,F4046,장사리,장사해수욕장 남동쪽 갯바위,바위,0.1 ~0.4 ,,"▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶보리멸-릴찌, 원투
▶붕장어-릴찌, 원투
▶황어-릴찌, 루어",장사해수욕장 남동쪽 갯바위_1.jpg,경상북도 영덕군,,1
129.3811111,36.27497222,G40073,F4047,부경리,부경리 갯바위1,바위,0.1 ~0.4 ,,"▶감성돔-릴찌, 원투
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",부경리 갯바위1_1.jpg,경상북도 영덕군,,1
129.3799722,36.27363889,G40074,F4047,부경리,부경리 갯바위2,바위,0.1 ~0.4 ,,"▶감성돔-릴찌, 원투
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",부경리 갯바위2_1.jpg,경상북도 영덕군,,1
129.58,36.02266667,G40075,F4048,삼정항,석병방파제 갯바위,바위,0.8 ~1.1 ,,"▶감성돔-릴찌, 원투
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",석병방파제 갯바위_1.jpg,경상북도 포항시,,1
129.5786111,36.0085,G40076,F4049,삼정3리,심정 3리 갯바위,바위,0.8 ~1.1 ,,"▶갑오징어-릴찌, 루어
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",심정 3리 갯바위_1.jpg,경상북도 포항시,,1
129.5665278,35.99463889,G40077,F4050,구룡포항,구룡포 해수욕장 남측 갯바위1,바위,0.1~1.1 ,,"▶갑오징어-릴찌, 루어
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",구룡포 해수욕장 남측 갯바위1_1.jpg,경상북도 포항시,,1
129.5679444,35.9915,G40078,F4050,구룡포항,구룡포 해수욕장 남측 갯바위2,모래,0.1~1.1 ,,"▶갑오징어-릴찌, 루어
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",구룡포 해수욕장 남측 갯바위2_1.jpg,경상북도 포항시,,1
129.5659167,35.98952778,G40079,F4050,구룡포항,구룡포항 서쪽 바다 낚시터,바위,0.1~1.1 ,,"▶갑오징어-릴찌, 루어
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",구룡포항 서쪽 바다 낚시터_1.jpg,경상북도 포항시,,1
129.5529722,35.97491667,G40080,F4051,장길리,구룡포항 장길리 보릿돌,바위,0.8 ~1.2 ,,"▶갑오징어-릴찌, 루어
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",구룡포항 장길리 보릿돌_1.jpg,경상북도 포항시,,1
129.5507778,35.95166667,G40081,F4051,장길리,장길리 복합 낚시 공원,바위,1.1 ~1.5 ,,"▶갑오징어-릴찌, 루어
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",장길리 복합 낚시 공원_1.jpg,경상북도 포항시,,1
129.5247778,35.89036111,G40082,F4052,신창리,신창 간이 해수욕장,모래,0.1 ~2 ,,"▶갑오징어-릴찌, 루어
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",신창 간이 해수욕장_1.jpg,경상북도 포항시,,1
129.523,35.87208333,G40083,F4053,양포항,양포항 남쪽 갯바위,바위,0.2 ~4.5 ,,"▶갑오징어-릴찌, 루어
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",양포항 남쪽 갯바위_1.jpg,경상북도 포항시,,1
129.5255278,35.85344444,G40084,F4054,계원2리,계원 2리 등대 갯바위,바위,0.1 ~4.6 ,,"▶갑오징어-릴찌, 루어
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",계원 2리 등대 갯바위_1.jpg,경상북도 포항시,,1
129.5133056,35.81688889,G40085,F4055,척사항,척사방파제 북쪽 갯바위,바위,0.2 ~1.7 ,,"▶갑오징어-릴찌, 루어
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",척사방파제 북쪽 갯바위_1.jpg,경상북도 경주시,,1
129.5108889,35.81261111,G40086,F4055,척사항,척사방파제 남쪽 갯바위,바위,0.2 ~1.4 ,,"▶갑오징어-릴찌, 루어
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",척사방파제 남쪽 갯바위_1.jpg,경상북도 경주시,,1
129.5117778,35.80655556,G40087,F4056,감포항,감포항 송대말 등대 앞 갯바위,바위,0.1 ~0.5 ,,"▶갑오징어-릴찌, 루어
▶노래미-릴찌, 원투
▶농어-릴찌, 원투, 루어
▶무늬오징어-릴찌, 루어
▶보리멸-릴찌, 원투
▶볼락-릴찌
▶붕장어-릴찌, 원투
▶숭어-릴찌, 훌치기
▶황어-릴찌, 루어",감포항 송대말 등대 앞 갯바위_1.jpg,경상북도 경주시,,1
129.4583611,35.61227778,G40088,F4057,판지항,판지항 남측 갯바위,바위     ,0.3 ~1.2 ,,"▶감성돔-장대, 릴찌
▶노래미-루어, 릴찌
▶볼락-루어, 릴찌
▶붕장어-원투, 릴찌
▶전갱이-루어",판지항 남측 갯바위_1.jpg,울산광역시 북구 ,,1
129.4624722,35.60625,G40089,F4058,제전항,제전항 남측 갯바위,"모래, 바위",0.4 ~1.2 ,,"▶감성돔-장대, 릴찌
▶무늬오징어-루어, 릴찌
▶볼락-루어, 릴찌
▶붕장어-원투, 릴찌",제전항 남측 갯바위_1.jpg,울산광역시 북구 ,,1
129.46375,35.59247222,G40090,F4059,우가포,우가포갯바위,"모래, 바위",0.1 ~2.0 ,,"▶감성돔-장대, 릴찌
▶무늬오징어-루어, 릴찌
▶볼락-루어, 릴찌
▶성대-원투",우가포갯바위_1.jpg,울산광역시 북구 ,,1
129.4585833,35.58022222,G40091,F4060,당사해양낚시공원,당사해양낚시공원,바위     ,0.1 ~2.0 ,,"▶갑오징어-루어
▶노래미-루어, 릴찌
▶볼락-루어, 릴찌
▶전갱이-루어",당사해양낚시공원_1.jpg,울산광역시 북구,,1
129.4556944,35.56580556,G40092,F4061,주전몽돌해변,주전몽돌해변,바위     ,0.1 ~2.0 ,,"▶보리멸-원투, 릴찌
▶성대-원투
▶숭어-원투, 릴찌",주전몽돌해변_1.jpg,울산광역시 동구,,1
129.4385556,35.48625,G40093,F4062,소바위,울산소바위,"모래, 바위",0.1 ~1.8 ,,"▶감성돔-장대, 릴찌
▶볼락-루어, 릴찌
▶전갱이-루어
▶숭어-원투, 릴찌",울산소바위_1.jpg,울산광역시 동구,,1
129.4312222,35.47805556,G40094,F4063,슬도,울산 슬도,"모래, 바위",0.5 ~1.8 ,,"▶감성돔-장대, 릴찌
▶무늬오징어-루어, 릴찌
▶숭어-원투, 릴찌
▶전갱이-루어",울산 슬도_1.jpg,울산광역시 동구,,1
129.3454167,35.37775,G40095,F4064,대바위공원,대바위공원,바위     ,0.1 ~1.4 ,,"▶노래미-루어, 릴찌
▶보리멸-원투, 릴찌
▶성대-원투
▶숭어-원투, 릴찌",대바위공원_1.jpg,울산광역시 울주군,,1
