X,Y,OBJECTID,YINFO_ID,NAME,POINT_NM,MATERIAL,DPWT,TIDE_TIME,TARGET,PHOTO1_PAT,ADR_KNM,FISH,CATEGORY,ID
126.92908330000000,33.434611110868,G20753,F2047,제주도 동부,방두곶 좌측 갯바위,암,0.9~4.1,들물/날물,"▶참돔 - 부력, 잠수 
▶돌돔 - 민장대, 릴찌, 원투 
▶볼락 - 루어, 릴찌, 장대
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶무늬오징어 - 에깅 
▶독가시치 - 목줄, 장대, 부력, 잠수",01_방두곶 좌측 갯바위.JPG,제주특별자치도 서귀포시,"참돔,돌돔,볼락,벵에돔,무늬오징어,독가시치",1,958
126.93472220048100,33.426944442952100,G20754,F2047,제주도 동부,방두곶 흰등대앞 갯바위,암,1.7~5.0,들물/날물,"▶참돔 - 부력, 잠수 
▶돌돔 - 민장대, 릴찌, 원투 
▶볼락 - 루어, 릴찌, 장대
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶무늬오징어 - 에깅 
▶독가시치 - 목줄, 장대, 부력, 잠수",02_방두곶 흰등대앞 갯바위.JPG,제주특별자치도 서귀포시,"참돔,돌돔,볼락,벵에돔,무늬오징어,독가시치",1,959
126.93205560000000,33.4233611108678,G20755,F2047,제주도 동부,당두곶 우측 갯바위,암,8.0~8.2,들물/날물,"▶참돔 - 부력, 잠수 
▶돌돔 - 민장대, 릴찌, 원투 
▶볼락 - 루어, 릴찌, 장대
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶무늬오징어 - 에깅 
▶독가시치 - 목줄, 장대, 부력, 잠수",03_당두곶 우측 갯바위.JPG,제주특별자치도 서귀포시,"참돔,돌돔,볼락,벵에돔,무늬오징어,독가시치",1,960
126.91669440000000,33.432777780867900,G20756,F2047,제주도 동부,신양포구 갯바위,암,0~0.8,들물/날물,"▶참돔 - 부력, 잠수 
▶돌돔 - 민장대, 릴찌, 원투 
▶볼락 - 루어, 릴찌, 장대
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶무늬오징어 - 에깅 
▶독가시치 - 목줄, 장대, 부력, 잠수",04_신양포구 갯바위.JPG,제주특별자치도 서귀포시,"참돔,돌돔,볼락,벵에돔,무늬오징어,독가시치",1,961
126.9073889,33.398166670867500,G20759,F2047,제주도 동부,여마진개 갯바위,조개껍질,2.0~3.0,들물/날물,"▶참돔 - 부력, 잠수 
▶돌돔 - 민장대, 릴찌, 원투 
▶볼락 - 루어, 릴찌, 장대
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶무늬오징어 - 에깅 
▶독가시치 - 목줄, 장대, 부력, 잠수",07_여마진 갯바위.JPG,제주특별자치도 서귀포시,"참돔,돌돔,볼락,벵에돔,무늬오징어,독가시치",1,962
126.84766670000000,33.3320277808666,G20762,F2047,제주도 동부,표선해비치해수욕장 좌측 갯바위,모래,0.4~2.0,들물/날물,"▶참돔 - 부력, 잠수 
▶돌돔 - 민장대, 릴찌, 원투 
▶볼락 - 루어, 릴찌, 장대
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶무늬오징어 - 에깅 
▶독가시치 - 목줄, 장대, 부력, 잠수",10_표선해비치해수욕장 좌측 갯바위.JPG,제주특별자치도 서귀포시,"참돔,돌돔,볼락,벵에돔,무늬오징어,독가시치",1,963
126.73116670008700,33.278250001332000,G20766,F2048,제주도 남동부,태흥리 갯바위,암,1.9~3.8,들물/날물,"▶참돔 - 부력, 잠수 
▶돌돔 - 민장대, 릴찌, 원투 
▶다금바리 - 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶부시리 - 부력, 잠수, 지깅",02_태흥리 갯바위.JPG,제주특별자치도 서귀포시,"참돔,돌돔,다금바리,벵에돔,부시리",1,964
126.6265833,33.2504444408656,G20773,F2048,제주도 남동부,쇠소깍 해수욕장 우측 갯바위,모래,0.1~1.5,들물/날물,"▶참돔 - 부력, 잠수 
▶돌돔 - 민장대, 릴찌, 원투 
▶다금바리 - 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶부시리 - 부력, 잠수, 지깅",09_쇠소깍 해수욕장 우측 갯바위.JPG,제주특별자치도 서귀포시,"참돔,돌돔,다금바리,벵에돔,부시리",1,965
126.6638889,33.238694440865400,G20775,F2048,제주도 남동부,가막코지 갯바위,암,0.2~1.2,들물/날물,"▶참돔 - 부력, 잠수 
▶돌돔 - 민장대, 릴찌, 원투 
▶다금바리 - 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶부시리 - 부력, 잠수, 지깅",11_가막코지 갯바위.JPG,제주특별자치도 서귀포시,"참돔,돌돔,다금바리,벵에돔,부시리",1,966
126.548249999459,33.2380833347202,G20780,F2049,제주도 남부,황우리해안 갯바위,암,0.6~7.9,초들물~중날물,"▶벵에돔 - 목줄, 장대, 부력, 잠수
▶한치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶독가시치 - 목줄, 장대, 부력, 잠수
▶부시리 - 부력, 잠수, 지깅
▶우럭 - 릴찌, 원투",04_황우리해안 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,한치,노래미,독가시치,부시리,우럭",1,967
126.49769440000000,33.2302500008652,G20783,F2049,제주도 남부,서건도 갯바위,암,2.8~10,초들물~중날물,"▶벵에돔 - 목줄, 장대, 부력, 잠수
▶한치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶독가시치 - 목줄, 장대, 부력, 잠수
▶부시리 - 부력, 잠수, 지깅
▶우럭 - 릴찌, 원투",07_서건도 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,한치,노래미,독가시치,부시리,우럭",1,968
126.46183330000000,33.2320277808653,G20785,F2049,제주도 남부,세별곶,암,9.6~18.0,초들물~중날물,"▶벵에돔 - 목줄, 장대, 부력, 잠수
▶한치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶독가시치 - 목줄, 장대, 부력, 잠수
▶부시리 - 부력, 잠수, 지깅
▶우럭 - 릴찌, 원투",09_세별곶.JPG,제주특별자치도 서귀포시,"벵에돔,한치,노래미,독가시치,부시리,우럭",1,969
126.43275,33.2333611108653,G20787,F2049,제주도 남부,중문단지 축구장 밑 갯바위,암,10.5~14.6,초들물~중날물,"▶벵에돔 - 목줄, 장대, 부력, 잠수
▶한치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶독가시치 - 목줄, 장대, 부력, 잠수
▶부시리 - 부력, 잠수, 지깅
▶우럭 - 릴찌, 원투",11_중문단지 축구장 밑 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,한치,노래미,독가시치,부시리,우럭",1,970
126.390055599999,33.2366388908654,G20790,F2049,제주도 남부,논짓물 주변,모래,5.0~10.0,초들물~중날물,"▶벵에돔 - 목줄, 장대, 부력, 잠수
▶한치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶독가시치 - 목줄, 장대, 부력, 잠수
▶부시리 - 부력, 잠수, 지깅
▶우럭 - 릴찌, 원투",14_논짓물 주변.JPG,제주특별자치도 서귀포시,"벵에돔,한치,노래미,독가시치,부시리,우럭",1,971
126.3705,33.230500000865300,G20792,F2049,제주도 남부,하예마을 서측 갯바위,암,0.2~2.1,초들물~중날물,"▶벵에돔 - 목줄, 장대, 부력, 잠수
▶한치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶독가시치 - 목줄, 장대, 부력, 잠수
▶부시리 - 부력, 잠수, 지깅
▶우럭 - 릴찌, 원투",16_하예마을 서측 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,한치,노래미,독가시치,부시리,우럭",1,972
126.3445,33.236138890865300,G20794,F2050,제주도 남서부·가파도·마라도,발전소 앞 갯바위,암,1.2~4.6,초들물~중날물,"▶벵에돔 - 목줄, 장대, 잠수
▶한치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶독가시치 - 목줄, 장대, 부력, 잠수
▶부시리 - 부력, 잠수, 지깅
▶우럭 - 릴찌, 원투",02_발전소 앞 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,한치,노래미,독가시치,부시리,우럭",1,973
126.29713889999900,33.2214166708651,G20796,F2050,제주도 남서부·가파도·마라도,사계리 체육공원 갯,모래,1.3~4.3,들물/썰물,"▶벵에돔 - 목줄, 장대, 잠수
▶농어 - 루어, 릴찌
▶자리돔 - 민장대, 릴찌
▶볼락 - 루어, 릴찌, 장대
▶한치 - 루어, 원투
▶참돔 - 부력, 잠수
▶부시리 - 부력, 잠수, 지깅",04_사계리 체육공원 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,농어,자리돔,볼락,한치,참돔,부시리",1,974
126.295666699678,33.2143333282445,G20797,F2050,제주도 남서부·가파도·마라도,송악산 낚시터,모래,0.4~2.2,들물/썰물,"▶벵에돔 - 목줄, 장대, 잠수
▶농어 - 루어, 릴찌
▶자리돔 - 민장대, 릴찌
▶볼락 - 루어, 릴찌, 장대
▶한치 - 루어, 원투
▶참돔 - 부력, 잠수
▶부시리 - 부력, 잠수, 지깅",05_송악산 낚시터.JPG,제주특별자치도 서귀포시,"벵에돔,농어,자리돔,볼락,한치,참돔,부시리",1,975
126.291694399999,33.207000000864900,G20798,F2050,제주도 남서부·가파도·마라도,산이물,자갈,0.4~2.2,들물/썰물,"▶벵에돔 - 목줄, 장대, 잠수
▶농어 - 루어, 릴찌
▶자리돔 - 민장대, 릴찌
▶볼락 - 루어, 릴찌, 장대
▶한치 - 루어, 원투
▶참돔 - 부력, 잠수
▶부시리 - 부력, 잠수, 지깅",06_산이물.JPG,제주특별자치도 서귀포시,"벵에돔,농어,자리돔,볼락,한치,참돔,부시리",1,976
126.29272220012,33.2029444365529,G20799,F2050,제주도 남서부·가파도·마라도,송악산 올레길 갯바위,자갈,0.4~2.2,들물/썰물,"▶벵에돔 - 목줄, 장대, 잠수 
▶농어 - 루어, 릴찌 
▶자리돔 - 민장대, 릴찌 
▶볼락 - 루어, 릴찌, 장대
▶한치 - 루어, 원투 
▶참돔 - 부력, 잠수 
▶부시리 - 부력, 잠수, 지깅",07_송악산 올레길 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,농어,자리돔,볼락,한치,참돔,부시리",1,977
126.28005560000000,33.1671388908643,G20805,F2050,제주도 남서부·가파도·마라도,가파도 제단 밑 갯바위,암,0.2~0.5,들물/썰물,"▶벵에돔 - 목줄, 장대, 잠수 
▶농어 - 루어, 릴찌 
▶자리돔 - 민장대, 릴찌 
▶볼락 - 루어, 릴찌, 장대
▶한치 - 루어, 원투 
▶참돔 - 부력, 잠수 
▶부시리 - 부력, 잠수, 지깅",13_가파도 제단 밑 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,농어,자리돔,볼락,한치,참돔,부시리",1,978
126.27894440000000,33.1705000008645,G20806,F2050,제주도 남서부·가파도·마라도,옹짓물 정자 아래 갯바위,암,0.2~2.0,들물/썰물,"▶벵에돔 - 목줄, 장대, 잠수 
▶농어 - 루어, 릴찌 
▶자리돔 - 민장대, 릴찌 
▶볼락 - 루어, 릴찌, 장대
▶한치 - 루어, 원투 
▶참돔 - 부력, 잠수 
▶부시리 - 부력, 잠수, 지깅",14_응짓물 정자 아래 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,농어,자리돔,볼락,한치,참돔,부시리",1,979
126.26352779999900,33.169194440864400,G20809,F2050,제주도 남서부·가파도·마라도,큰아끈여 갯바위,암,0.4~0.6,들물/썰물,"▶벵에돔 - 목줄, 장대, 잠수 
▶농어 - 루어, 릴찌 
▶자리돔 - 민장대, 릴찌 
▶볼락 - 루어, 릴찌, 장대
▶한치 - 루어, 원투 
▶참돔 - 부력, 잠수 
▶부시리 - 부력, 잠수, 지깅",17_큰아끈여 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,농어,자리돔,볼락,한치,참돔,부시리",1,980
126.26875,33.1649722208644,G20810,F2050,제주도 남서부·가파도·마라도,냇골챙이 정자 아래 갯바위,암,0.4~1.5,들물/썰물,"▶벵에돔 - 목줄, 장대, 잠수 
▶농어 - 루어, 릴찌 
▶자리돔 - 민장대, 릴찌 
▶볼락 - 루어, 릴찌, 장대
▶한치 - 루어, 원투 
▶참돔 - 부력, 잠수 
▶부시리 - 부력, 잠수, 지깅",18_냇골챙이 정자 아래 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,농어,자리돔,볼락,한치,참돔,부시리",1,981
126.27136110000000,33.1618611108643,G20811,F2050,제주도 남서부·가파도·마라도,가파도 남측 갯바위,암,1.5~2.0,들물/썰물,"▶벵에돔 - 목줄, 장대, 잠수 
▶농어 - 루어, 릴찌 
▶자리돔 - 민장대, 릴찌 
▶볼락 - 루어, 릴찌, 장대
▶한치 - 루어, 원투 
▶참돔 - 부력, 잠수 
▶부시리 - 부력, 잠수, 지깅",19_가파도 남측 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,농어,자리돔,볼락,한치,참돔,부시리",1,982
126.26675,33.1220277808637,G20813,F2050,제주도 남서부·가파도·마라도,할망당 아래 갯바위,"모래, 조개껍질",3.3~9.7,들물/썰물,"▶벵에돔 - 목줄, 장대, 잠수 
▶농어 - 루어, 릴찌 
▶자리돔 - 민장대, 릴찌 
▶볼락 - 루어, 릴찌, 장대
▶한치 - 루어, 원투 
▶참돔 - 부력, 잠수 
▶부시리 - 부력, 잠수, 지깅",21_할망당 아래 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,농어,자리돔,볼락,한치,참돔,부시리",1,983
126.26900000000000,33.1124166708637,G20816,F2050,제주도 남서부·가파도·마라도,장군바위 부근 갯바위,암,2.5~6.8,들물/썰물,"▶벵에돔 - 목줄, 장대, 잠수
▶농어 - 루어, 릴찌
▶자리돔 - 민장대, 릴찌
▶볼락 - 루어, 릴찌, 장대
▶한치 - 루어, 원투
▶참돔 - 부력, 잠수
▶부시리 - 부력, 잠수, 지깅",24_장군바위 부근 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,농어,자리돔,볼락,한치,참돔,부시리",1,984
125.192632199986,34.677916940876,G30002,F3001,홍도,흔들바위 상단,암,9.5~10.4,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",2. 흔들바위 상단.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,985
125.196525299529,34.674787784974,G30003,F3001,홍도,방구서 우측 부근,암,3.5~4.7,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",3. 방구서 우측 부근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,986
125.192621099985,34.6736150008759,G30004,F3001,홍도,방구서 좌측 부근,암,5.9~4.7,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",4. 방구서 좌측 부근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,987
125.187363900577,34.6725658282756,G30005,F3001,홍도,상금리굴 인근,암,4.1~5.9,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",5. 상금리굴 인근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,988
125.184718599985,34.6676494408757,G30006,F3001,홍도,병풍바위 우측,암,2.9~3.7,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",6. 병풍바위 우측.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,989
125.180980799986,34.669583060875700,G30007,F3001,홍도,병풍바위 좌측,암,2.5~4.7,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",7. 병풍바위 좌측.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,990
125.174797499985,34.6742930608756,G30008,F3001,홍도,상연서 상단,암,3.9~9.4,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",8. 상연서 상단.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,991
125.18130250032300,34.6745725045458,G30009,F3001,홍도,기둥바위 인근,암,1.3~4.5,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",9. 기둥바위 인근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,992
125.178313299985,34.682850830875700,G30010,F3001,홍도,주전자바위 인근,암,12.1~13.5,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",10. 주전자바위 인근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,993
125.181086099914,34.686818058580600,G30011,F3001,홍도,단오도 우측,암,3~9.7,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",11. 단오도 우측.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,994
125.183426399778,34.6883663901732,G30012,F3001,홍도,도달바위 인근,암,2.9~4.5,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",12. 도달바위 인근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,995
125.192388299986,34.6934600008762,G30014,F3001,홍도,거북바위 인근,암,0.8~1.7,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",14. 거북바위 인근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,996
125.201067199986,34.7069211108765,G30015,F3001,홍도,탑섬 인근,암,0.3~2.7,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",15. 탑섬 인근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,997
125.199625599986,34.710557220876400,G30016,F3001,홍도,석화굴 인근,암,1.1~15.2,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",16. 석화굴 인근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,998
125.196614199986,34.720132500876400,G30017,F3001,홍도,모도 좌측부근,암,2.4~2.7,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",17. 모도 좌측부근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,999
125.200734399986,34.724267220876600,G30018,F3001,홍도,탑서 우측,암,3.8~5.6,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",18. 탑서 우측.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,1000
125.203413099811,34.7182963888882,G30019,F3001,홍도,모도 우측 섬 부근,암,0.2~3,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",19. 모도 우측 섬 부근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,1001
125.208559399986,34.7165286108767,G30020,F3001,홍도,독립문 인근,암,3.3~7,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",20. 독립문 인근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,1002
125.211931399986,34.7135566708767,G30021,F3001,홍도,수력말과종바위 인근,암,2.5~15.5,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",21. 수력말과종바위 인근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,1003
125.214521099986,34.7052311108766,G30022,F3001,홍도,슬픈여 부근,암,1.1~4.8,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",22. 슬픈여 부근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,1004
125.21250249964600,34.6991397233287,G30023,F3001,홍도,공작새바위 상단,암,0.4~7.5,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",23. 공작새바위 상단.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,1005
125.212718899986,34.6954480608765,G30024,F3001,홍도,공작새바위 하단,암,3.6~4.9,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",24. 공작새바위 하단.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,1006
125.209352499986,34.691375830876400,G30025,F3001,홍도,홍어굴 부근,암,0.6~2.5,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",25. 홍어굴 부근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,1007
125.206124999986,34.685036110876300,G30026,F3001,홍도,홍어굴 하단,암,3.3~3.9,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",26. 홍어굴 하단.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,1008
125.202420599986,34.6805650008762,G30027,F3001,홍도,노적봉 하단,암,0.6~9.3,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",27. 노적봉 하단.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1,1009
125.482536399993,34.2053513908745,G30031,F3002,만재도,남대문 부근,암,8~9.5,조금 전후,"▶ 돌돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 광어 - 릴찌, 원투
▶ 농어 - 루어, 릴찌
▶ 볼락 - 릴찌, 장대, 루어
▶ 문어 - 루어",4. 남대문 부근.JPG,전라남도 신안군,"돌돔,참돔,감성돔,우럭,광어,농어,볼락,문어",1,1010
125.48943669971200,34.207353059741,G30032,F3002,만재도,국도 상단,암,7~10,조금 전후,"▶ 돌돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 광어 - 릴찌, 원투
▶ 농어 - 루어, 릴찌
▶ 볼락 - 릴찌, 장대, 루어
▶ 문어 - 루어",5. 국도 상단.JPG,전라남도 신안군,"돌돔,참돔,감성돔,우럭,광어,농어,볼락,문어",1,1011
125.491131100119,34.2017630612813,G30033,F3002,만재도,방군여 좌측,암,7~19,조금 전후,"▶ 돌돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 광어 - 릴찌, 원투
▶ 농어 - 루어, 릴찌
▶ 볼락 - 릴찌, 장대, 루어
▶ 문어 - 루어",6. 방군여 좌측.JPG,전라남도 신안군,"돌돔,참돔,감성돔,우럭,광어,농어,볼락,문어",1,1012
125.477102200208,34.2032122188498,G30034,F3002,만재도,녹섬 우측,암,13~16,조금 전후,"▶ 돌돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 광어 - 릴찌, 원투
▶ 농어 - 루어, 릴찌
▶ 볼락 - 릴찌, 장대, 루어
▶ 문어 - 루어",7. 녹섬 우측.JPG,전라남도 신안군,"돌돔,참돔,감성돔,우럭,광어,농어,볼락,문어",1,1013
125.474365599993,34.2049800008744,G30035,F3002,만재도,치안센터 하단 부근,암,13~16,조금 전후,"▶ 돌돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 광어 - 릴찌, 원투
▶ 농어 - 루어, 릴찌
▶ 볼락 - 릴찌, 장대, 루어
▶ 문어 - 루어",8. 치안센터 하단 부근.JPG,전라남도 신안군,"돌돔,참돔,감성돔,우럭,광어,농어,볼락,문어",1,1014
