X,Y,NAME,POINT_NM,MATERIAL,DPWT,ADR_KNM,CATEGORY,ID,OBS_CODE,OBS_POST_ID,FISH,CAUTION,LOC_INFO
125.935785,34.24713806,거차수도 부근,동거차 둥근섬,암,1.9~2,전라남도 진도군,1,1047,DT_0028,진도,,"동거차도와 서거차도의 사이 맹골수도에서는 조류가 최대 6.6kn 까지 발생하고 대형사고가 발생하기도 하였다. 이 지역에서 모든 선박은 주의를 하여야 한다. 바다 낚시금지구역으로 병풍도가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","거차수도 부근의 주요 어종은 우럭, 감성돔, 참돔, 돌돔, 농어, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 민장대낚시, 부력찌낚시(고부력찌 반유동, 저부력찌 전유동), 원투낚시, 잠수찌낚시는 청갯지렁이, 홍갯지렁이, 크릴, 사백어, 민물새우 등을 사용한다.
동거차도와 서거차도에서 감성돔이 잘 올라오며 섬 전역이 감성돔 포인트라 봐도 무방하다. 또한 주변의 다른 섬에서도 감성돔이 잘 낚이는 편이다."
125.9539158,34.24471806,거차수도 부근,동거차 망도,암,2.7~12.8,전라남도 진도군,1,1048,DT_0028,진도,,"동거차도와 서거차도의 사이 맹골수도에서는 조류가 최대 6.6kn 까지 발생하고 대형사고가 발생하기도 하였다. 이 지역에서 모든 선박은 주의를 하여야 한다. 바다 낚시금지구역으로 병풍도가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","거차수도 부근의 주요 어종은 우럭, 감성돔, 참돔, 돌돔, 농어, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 민장대낚시, 부력찌낚시(고부력찌 반유동, 저부력찌 전유동), 원투낚시, 잠수찌낚시는 청갯지렁이, 홍갯지렁이, 크릴, 사백어, 민물새우 등을 사용한다.
동거차도와 서거차도에서 감성돔이 잘 올라오며 섬 전역이 감성돔 포인트라 봐도 무방하다. 또한 주변의 다른 섬에서도 감성돔이 잘 낚이는 편이다."
125.9338147,34.23261,거차수도 부근,동거차 해수욕장,암,2.7~5,전라남도 진도군,1,1049,DT_0028,진도,,"동거차도와 서거차도의 사이 맹골수도에서는 조류가 최대 6.6kn 까지 발생하고 대형사고가 발생하기도 하였다. 이 지역에서 모든 선박은 주의를 하여야 한다. 바다 낚시금지구역으로 병풍도가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","거차수도 부근의 주요 어종은 우럭, 감성돔, 참돔, 돌돔, 농어, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 민장대낚시, 부력찌낚시(고부력찌 반유동, 저부력찌 전유동), 원투낚시, 잠수찌낚시는 청갯지렁이, 홍갯지렁이, 크릴, 사백어, 민물새우 등을 사용한다.
동거차도와 서거차도에서 감성돔이 잘 올라오며 섬 전역이 감성돔 포인트라 봐도 무방하다. 또한 주변의 다른 섬에서도 감성돔이 잘 낚이는 편이다."
125.9267942,34.23639194,거차수도 부근,동거차 수영장,암,1.9~3.2,전라남도 진도군,1,1050,DT_0028,진도,,"동거차도와 서거차도의 사이 맹골수도에서는 조류가 최대 6.6kn 까지 발생하고 대형사고가 발생하기도 하였다. 이 지역에서 모든 선박은 주의를 하여야 한다. 바다 낚시금지구역으로 병풍도가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","거차수도 부근의 주요 어종은 우럭, 감성돔, 참돔, 돌돔, 농어, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 민장대낚시, 부력찌낚시(고부력찌 반유동, 저부력찌 전유동), 원투낚시, 잠수찌낚시는 청갯지렁이, 홍갯지렁이, 크릴, 사백어, 민물새우 등을 사용한다.
동거차도와 서거차도에서 감성돔이 잘 올라오며 섬 전역이 감성돔 포인트라 봐도 무방하다. 또한 주변의 다른 섬에서도 감성돔이 잘 낚이는 편이다."
125.9304203,34.24541944,거차수도 부근,동거차 상송도,암,2~3.4,전라남도 진도군,1,1051,DT_0028,진도,,"동거차도와 서거차도의 사이 맹골수도에서는 조류가 최대 6.6kn 까지 발생하고 대형사고가 발생하기도 하였다. 이 지역에서 모든 선박은 주의를 하여야 한다. 바다 낚시금지구역으로 병풍도가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","거차수도 부근의 주요 어종은 우럭, 감성돔, 참돔, 돌돔, 농어, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 민장대낚시, 부력찌낚시(고부력찌 반유동, 저부력찌 전유동), 원투낚시, 잠수찌낚시는 청갯지렁이, 홍갯지렁이, 크릴, 사백어, 민물새우 등을 사용한다.
동거차도와 서거차도에서 감성돔이 잘 올라오며 섬 전역이 감성돔 포인트라 봐도 무방하다. 또한 주변의 다른 섬에서도 감성돔이 잘 낚이는 편이다."
125.8492294,34.22550667,거차수도 부근,죽도 등대 부근,암,3.4~6,전라남도 진도군,1,1052,DT_0028,진도,,"동거차도와 서거차도의 사이 맹골수도에서는 조류가 최대 6.6kn 까지 발생하고 대형사고가 발생하기도 하였다. 이 지역에서 모든 선박은 주의를 하여야 한다. 바다 낚시금지구역으로 병풍도가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","거차수도 부근의 주요 어종은 우럭, 감성돔, 참돔, 돌돔, 농어, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 민장대낚시, 부력찌낚시(고부력찌 반유동, 저부력찌 전유동), 원투낚시, 잠수찌낚시는 청갯지렁이, 홍갯지렁이, 크릴, 사백어, 민물새우 등을 사용한다.
동거차도와 서거차도에서 감성돔이 잘 올라오며 섬 전역이 감성돔 포인트라 봐도 무방하다. 또한 주변의 다른 섬에서도 감성돔이 잘 낚이는 편이다."
125.8466383,34.21708917,거차수도 부근,맹골 돔바위,암,1.5~1.9,전라남도 진도군,1,1053,DT_0028,진도,,"동거차도와 서거차도의 사이 맹골수도에서는 조류가 최대 6.6kn 까지 발생하고 대형사고가 발생하기도 하였다. 이 지역에서 모든 선박은 주의를 하여야 한다. 바다 낚시금지구역으로 병풍도가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","거차수도 부근의 주요 어종은 우럭, 감성돔, 참돔, 돌돔, 농어, 부시리 등이다.
루어낚시, 지깅낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 민장대낚시, 부력찌낚시(고부력찌 반유동, 저부력찌 전유동), 원투낚시, 잠수찌낚시는 청갯지렁이, 홍갯지렁이, 크릴, 사백어, 민물새우 등을 사용한다.
동거차도와 서거차도에서 감성돔이 잘 올라오며 섬 전역이 감성돔 포인트라 봐도 무방하다. 또한 주변의 다른 섬에서도 감성돔이 잘 낚이는 편이다."
126.0937208,34.277575,독거군도 부근,하조도 매동여,"펄, 조개껍질",0.1~4.1,전라남도 진도군,1,1054,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
126.0964281,34.27077083,독거군도 부근,죽항 북쪽 철탑 밑,"펄, 조개껍질",1.4~6.9,전라남도 진도군,1,1055,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
126.1155439,34.25757361,독거군도 부근,죽항 담추서,조개껍질,3.9~8.2,전라남도 진도군,1,1056,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
126.1100136,34.26118944,독거군도 부근,죽항 남쪽 갯바위,조개껍질,1.5~6.7,전라남도 진도군,1,1057,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
126.0922639,34.26829667,독거군도 부근,죽항 송도,"자갈, 조개껍질",6.1~8,전라남도 진도군,1,1058,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
126.1438661,34.26570528,독거군도 부근,슬도 북쪽 넓은자리,암,3.2~5.1,전라남도 진도군,1,1059,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
126.1503897,34.26623472,독거군도 부근,슬도 북단,암,3.2~4.7,전라남도 진도군,1,1060,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
126.1557214,34.25975972,독거군도 부근,슬도 선창 갯바위,암,1~4.7,전라남도 진도군,1,1061,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
126.1556883,34.25411583,독거군도 부근,소슬도,암,1~2.2,전라남도 진도군,1,1062,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
126.1682722,34.26721056,독거군도 부근,변도,암,7.7~26,전라남도 진도군,1,1063,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
126.1728669,34.26380139,독거군도 부근,구도 북단,암,10.5~11.7,전라남도 진도군,1,1064,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
126.1776189,34.261485,독거군도 부근,구도 남단,암,3.3~11.7,전라남도 진도군,1,1065,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
126.1824042,34.26270833,독거군도 부근,독거 북단,암,3.3~14.2,전라남도 진도군,1,1066,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
126.1824703,34.25373083,독거군도 부근,독거 동쪽 선창,펄,12~12.3,전라남도 진도군,1,1067,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
126.1498019,34.22117417,독거군도 부근,화단도,암,0.5~18.2,전라남도 진도군,1,1068,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
126.1642486,34.22764528,독거군도 부근,초도,암,0.2~9.5,전라남도 진도군,1,1069,DT_0028,진도,,"장죽수도와 죽항수도 부근에서 조류가 상당히 강하게 나타나고, 독거도 주변으로 작은 섬과 간출암이 많이 존재한다. 슬도와 납태기도 사이에 간출암 수심 -1.6m와 죽항도 남측 해상에 간출암 수심 -0.1m가 있으므로 운항하는 선박은 주의 하여야 한다. 바다 낚시금지구역으로 행금도, 탄항도, 납태기도(서대기도)가 있고, 이 지역에서 야생 동·식물을 포획 또는 채취 시 과태료 및 징역에 처하게 되니 주의 하여야 한다.","독거군도 부근의 주요 어종은 감성돔, 농어, 돌돔, 참돔, 볼락, 광어 등이다.
루어낚시는 그럽웜, 메탈지그, 미노우 플러그, 지그헤드 등을 사용하며, 릴찌, 민장대낚시, 부력찌낚시(고부력찌 반유동,저부력찌 전유동), 원투낚시, 잠수찌낚시는 크릴, 청갯지렁이, 성게, 소라, 오분자기, 게고둥, 참갯지렁이, 풀게, 바지락, 사백어, 민물새우. 곤쟁이, 새우살 등을 사용한다.
독거군도에서는 가을에 감성돔 조황이 좋다. 슬도, 죽항도, 관매도 등 숱한 섬들에서도 호황을 보인다. 또한 독거군도는 물색이 탁할수록 잡어가 적다."
